
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.504612                       # Number of seconds simulated
system.switch_cpus2.dtb.walker.walkCompletionTime::65536-131071        11723      0.60%     99.90% # Table walker service (enqueue to completion) latency
system.switch_cpus2.dtb.walker.walkCompletionTime::131072-196607         1176      0.06%     99.96% # Table walker service (enqueue to completion) latency
system.switch_cpus2.dtb.walker.walkCompletionTime::196608-262143          401      0.02%     99.98% # Table walker service (enqueue to completion) latency
system.switch_cpus2.dtb.walker.walkCompletionTime::262144-327679          266      0.01%     99.99% # Table walker service (enqueue to completion) latency
system.switch_cpus2.dtb.walker.walkCompletionTime::327680-393215          104      0.01%    100.00% # Table walker service (enqueue to completion) latency
system.switch_cpus2.dtb.walker.walkCompletionTime::393216-458751           19      0.00%    100.00% # Table walker service (enqueue to completion) latency
system.switch_cpus2.dtb.walker.walkCompletionTime::458752-524287            3      0.00%    100.00% # Table walker service (enqueue to completion) latency
system.switch_cpus2.dtb.walker.walkCompletionTime::524288-589823            5      0.00%    100.00% # Table walker service (enqueue to completion) latency
system.switch_cpus2.dtb.walker.walkCompletionTime::589824-655359            4      0.00%    100.00% # Table walker service (enqueue to completion) latency
system.switch_cpus2.dtb.walker.walkCompletionTime::655360-720895            1      0.00%    100.00% # Table walker service (enqueue to completion) latency
system.switch_cpus2.dtb.walker.walkCompletionTime::total      1967853                       # Table walker service (enqueue to completion) latency
system.switch_cpus2.dtb.walker.walksPending::samples 466079822336                       # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::mean     0.365702                       # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::stdev     1.032117                       # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::0-1 462583392836     99.25%     99.25% # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::2-3    380067000      0.08%     99.33% # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::4-5    343438500      0.07%     99.41% # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::6-7    353887000      0.08%     99.48% # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::8-9    343346000      0.07%     99.55% # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::10-11    432179500      0.09%     99.65% # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::12-13    292608500      0.06%     99.71% # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::14-15   1350327500      0.29%    100.00% # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::16-17       568500      0.00%    100.00% # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::18-19         7000      0.00%    100.00% # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walksPending::total 466079822336                       # Table walker pending requests distribution
system.switch_cpus2.dtb.walker.walkPageSizes::4K       167381     97.04%     97.04% # Table walker page sizes translated
system.switch_cpus2.dtb.walker.walkPageSizes::1M         5111      2.96%    100.00% # Table walker page sizes translated
system.switch_cpus2.dtb.walker.walkPageSizes::total       172492                       # Table walker page sizes translated
system.switch_cpus2.dtb.walker.walkRequestOrigin_Requested::Data      3661345                       # Table walker requests started/completed, data/inst
system.switch_cpus2.dtb.walker.walkRequestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.switch_cpus2.dtb.walker.walkRequestOrigin_Requested::total      3661345                       # Table walker requests started/completed, data/inst
system.switch_cpus2.dtb.walker.walkRequestOrigin_Completed::Data       172492                       # Table walker requests started/completed, data/inst
system.switch_cpus2.dtb.walker.walkRequestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.switch_cpus2.dtb.walker.walkRequestOrigin_Completed::total       172492                       # Table walker requests started/completed, data/inst
system.switch_cpus2.dtb.walker.walkRequestOrigin::total      3833837                       # Table walker requests started/completed, data/inst
system.switch_cpus2.dtb.inst_hits                   0                       # ITB inst hits
system.switch_cpus2.dtb.inst_misses                 0                       # ITB inst misses
system.switch_cpus2.dtb.read_hits            67460820                       # DTB read hits
system.switch_cpus2.dtb.read_misses             74429                       # DTB read misses
system.switch_cpus2.dtb.write_hits          213816228                       # DTB write hits
system.switch_cpus2.dtb.write_misses          3586916                       # DTB write misses
system.switch_cpus2.dtb.flush_tlb                 151                       # Number of times complete TLB was flushed
system.switch_cpus2.dtb.flush_tlb_mva            2371                       # Number of times TLB was flushed by MVA
system.switch_cpus2.dtb.flush_tlb_mva_asid        14965                       # Number of times TLB was flushed by MVA & ASID
system.switch_cpus2.dtb.flush_tlb_asid              0                       # Number of times TLB was flushed by ASID
system.switch_cpus2.dtb.flush_entries           22177                       # Number of entries that have been flushed from TLB
system.switch_cpus2.dtb.align_faults              124                       # Number of TLB faults due to alignment restrictions
system.switch_cpus2.dtb.prefetch_faults          1367                       # Number of TLB faults due to prefetch
system.switch_cpus2.dtb.domain_faults               0                       # Number of TLB faults due to domain restrictions
system.switch_cpus2.dtb.perms_faults              733                       # Number of TLB faults due to permissions restrictions
system.switch_cpus2.dtb.read_accesses        67535249                       # DTB read accesses
system.switch_cpus2.dtb.write_accesses      217403144                       # DTB write accesses
system.switch_cpus2.dtb.inst_accesses               0                       # ITB inst accesses
system.switch_cpus2.dtb.hits                281277048                       # DTB hits
system.switch_cpus2.dtb.misses                3661345                       # DTB misses
system.switch_cpus2.dtb.accesses            284938393                       # DTB accesses
system.switch_cpus2.istage2_mmu.stage2_tlb.walker.pwrStateResidencyTicks::UNDEFINED 3741162140500                       # Cumulative time (in ticks) in various power states
system.switch_cpus2.istage2_mmu.stage2_tlb.walker.walks            0                       # Table walker walks requested
system.switch_cpus2.istage2_mmu.stage2_tlb.walker.walkRequestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.switch_cpus2.istage2_mmu.stage2_tlb.walker.walkRequestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.switch_cpus2.istage2_mmu.stage2_tlb.walker.walkRequestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.switch_cpus2.istage2_mmu.stage2_tlb.walker.walkRequestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.switch_cpus2.istage2_mmu.stage2_tlb.walker.walkRequestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.switch_cpus2.istage2_mmu.stage2_tlb.walker.walkRequestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.switch_cpus2.istage2_mmu.stage2_tlb.walker.walkRequestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.switch_cpus2.istage2_mmu.stage2_tlb.inst_hits            0                       # ITB inst hits
system.switch_cpus2.istage2_mmu.stage2_tlb.inst_misses            0                       # ITB inst misses
system.switch_cpus2.istage2_mmu.stage2_tlb.read_hits            0                       # DTB read hits
system.switch_cpus2.istage2_mmu.stage2_tlb.read_misses            0                       # DTB read misses
system.switch_cpus2.istage2_mmu.stage2_tlb.write_hits            0                       # DTB write hits
system.switch_cpus2.istage2_mmu.stage2_tlb.write_misses            0                       # DTB write misses
system.switch_cpus2.istage2_mmu.stage2_tlb.flush_tlb            0                       # Number of times complete TLB was flushed
system.switch_cpus2.istage2_mmu.stage2_tlb.flush_tlb_mva            0                       # Number of times TLB was flushed by MVA
system.switch_cpus2.istage2_mmu.stage2_tlb.flush_tlb_mva_asid            0                       # Number of times TLB was flushed by MVA & ASID
system.switch_cpus2.istage2_mmu.stage2_tlb.flush_tlb_asid            0                       # Number of times TLB was flushed by ASID
system.switch_cpus2.istage2_mmu.stage2_tlb.flush_entries            0                       # Number of entries that have been flushed from TLB
system.switch_cpus2.istage2_mmu.stage2_tlb.align_faults            0                       # Number of TLB faults due to alignment restrictions
system.switch_cpus2.istage2_mmu.stage2_tlb.prefetch_faults            0                       # Number of TLB faults due to prefetch
system.switch_cpus2.istage2_mmu.stage2_tlb.domain_faults            0                       # Number of TLB faults due to domain restrictions
system.switch_cpus2.istage2_mmu.stage2_tlb.perms_faults            0                       # Number of TLB faults due to permissions restrictions
system.switch_cpus2.istage2_mmu.stage2_tlb.read_accesses            0                       # DTB read accesses
system.switch_cpus2.istage2_mmu.stage2_tlb.write_accesses            0                       # DTB write accesses
system.switch_cpus2.istage2_mmu.stage2_tlb.inst_accesses            0                       # ITB inst accesses
system.switch_cpus2.istage2_mmu.stage2_tlb.hits            0                       # DTB hits
system.switch_cpus2.istage2_mmu.stage2_tlb.misses            0                       # DTB misses
system.switch_cpus2.istage2_mmu.stage2_tlb.accesses            0                       # DTB accesses
system.switch_cpus2.itb.walker.pwrStateResidencyTicks::UNDEFINED 3741162140500                       # Cumulative time (in ticks) in various power states
system.switch_cpus2.itb.walker.walks             5429                       # Table walker walks requested
system.switch_cpus2.itb.walker.walksShort         5429                       # Table walker walks initiated with short descriptors
system.switch_cpus2.itb.walker.walksShortTerminationLevel::Level1          678                       # Level at which table walker walks with short descriptors terminate
system.switch_cpus2.itb.walker.walksShortTerminationLevel::Level2         4100                       # Level at which table walker walks with short descriptors terminate
system.switch_cpus2.itb.walker.walksSquashedBefore          651                       # Table walks squashed before starting
system.switch_cpus2.itb.walker.walkWaitTime::samples         4778                       # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::mean  1642.737547                       # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::stdev 17073.326038                       # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::0-32767         4716     98.70%     98.70% # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::32768-65535           19      0.40%     99.10% # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::65536-98303           19      0.40%     99.50% # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::98304-131071            2      0.04%     99.54% # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::131072-163839            4      0.08%     99.62% # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::163840-196607           13      0.27%     99.90% # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::196608-229375            1      0.02%     99.92% # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::229376-262143            1      0.02%     99.94% # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::393216-425983            2      0.04%     99.98% # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::458752-491519            1      0.02%    100.00% # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkWaitTime::total         4778                       # Table walker wait (enqueue to first request) latency
system.switch_cpus2.itb.walker.walkCompletionTime::samples         3696                       # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walkCompletionTime::mean 15803.706710                       # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walkCompletionTime::gmean  7234.567164                       # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walkCompletionTime::stdev 37207.971046                       # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walkCompletionTime::0-65535         3418     92.48%     92.48% # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walkCompletionTime::65536-131071          196      5.30%     97.78% # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walkCompletionTime::131072-196607           58      1.57%     99.35% # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walkCompletionTime::196608-262143           13      0.35%     99.70% # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walkCompletionTime::262144-327679            5      0.14%     99.84% # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walkCompletionTime::327680-393215            3      0.08%     99.92% # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walkCompletionTime::458752-524287            2      0.05%     99.97% # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walkCompletionTime::524288-589823            1      0.03%    100.00% # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walkCompletionTime::total         3696                       # Table walker service (enqueue to completion) latency
system.switch_cpus2.itb.walker.walksPending::samples  17462135848                       # Table walker pending requests distribution
system.switch_cpus2.itb.walker.walksPending::mean     0.786771                       # Table walker pending requests distribution
system.switch_cpus2.itb.walker.walksPending::stdev     0.410106                       # Table walker pending requests distribution
system.switch_cpus2.itb.walker.walksPending::0   3726799408     21.34%     21.34% # Table walker pending requests distribution
system.switch_cpus2.itb.walker.walksPending::1  13732304440     78.64%     99.98% # Table walker pending requests distribution
system.switch_cpus2.itb.walker.walksPending::2      2696000      0.02%    100.00% # Table walker pending requests distribution
system.switch_cpus2.itb.walker.walksPending::3       336000      0.00%    100.00% # Table walker pending requests distribution
system.switch_cpus2.itb.walker.walksPending::total  17462135848                       # Table walker pending requests distribution
system.switch_cpus2.itb.walker.walkPageSizes::4K         2380     78.16%     78.16% # Table walker page sizes translated
system.switch_cpus2.itb.walker.walkPageSizes::1M          665     21.84%    100.00% # Table walker page sizes translated
system.switch_cpus2.itb.walker.walkPageSizes::total         3045                       # Table walker page sizes translated
system.switch_cpus2.itb.walker.walkRequestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.switch_cpus2.itb.walker.walkRequestOrigin_Requested::Inst         5429                       # Table walker requests started/completed, data/inst
system.switch_cpus2.itb.walker.walkRequestOrigin_Requested::total         5429                       # Table walker requests started/completed, data/inst
system.switch_cpus2.itb.walker.walkRequestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.switch_cpus2.itb.walker.walkRequestOrigin_Completed::Inst         3045                       # Table walker requests started/completed, data/inst
system.switch_cpus2.itb.walker.walkRequestOrigin_Completed::total         3045                       # Table walker requests started/completed, data/inst
system.switch_cpus2.itb.walker.walkRequestOrigin::total         8474                       # Table walker requests started/completed, data/inst
system.switch_cpus2.itb.inst_hits           194708035                       # ITB inst hits
system.switch_cpus2.itb.inst_misses              5429                       # ITB inst misses
system.switch_cpus2.itb.read_hits                   0                       # DTB read hits
system.switch_cpus2.itb.read_misses                 0                       # DTB read misses
system.switch_cpus2.itb.write_hits                  0                       # DTB write hits
system.switch_cpus2.itb.write_misses                0                       # DTB write misses
system.switch_cpus2.itb.flush_tlb                 151                       # Number of times complete TLB was flushed
system.switch_cpus2.itb.flush_tlb_mva            2371                       # Number of times TLB was flushed by MVA
system.switch_cpus2.itb.flush_tlb_mva_asid        14965                       # Number of times TLB was flushed by MVA & ASID
system.switch_cpus2.itb.flush_tlb_asid              0                       # Number of times TLB was flushed by ASID
system.switch_cpus2.itb.flush_entries            2919                       # Number of entries that have been flushed from TLB
system.switch_cpus2.itb.align_faults                0                       # Number of TLB faults due to alignment restrictions
system.switch_cpus2.itb.prefetch_faults             0                       # Number of TLB faults due to prefetch
system.switch_cpus2.itb.domain_faults               0                       # Number of TLB faults due to domain restrictions
system.switch_cpus2.itb.perms_faults            11999                       # Number of TLB faults due to permissions restrictions
system.switch_cpus2.itb.read_accesses               0                       # DTB read accesses
system.switch_cpus2.itb.write_accesses              0                       # DTB write accesses
system.switch_cpus2.itb.inst_accesses       194713464                       # ITB inst accesses
system.switch_cpus2.itb.hits                194708035                       # DTB hits
system.switch_cpus2.itb.misses                   5429                       # DTB misses
system.switch_cpus2.itb.accesses            194713464                       # DTB accesses
system.switch_cpus2.numPwrStateTransitions         1107                       # Number of power state transitions
system.switch_cpus2.pwrStateClkGateDist::samples          554                       # Distribution of time spent in the clock gated state
system.switch_cpus2.pwrStateClkGateDist::mean 9295604.375451                       # Distribution of time spent in the clock gated state
system.switch_cpus2.pwrStateClkGateDist::stdev 57943368.801901                       # Distribution of time spent in the clock gated state
system.switch_cpus2.pwrStateClkGateDist::underflows          324     58.48%     58.48% # Distribution of time spent in the clock gated state
system.switch_cpus2.pwrStateClkGateDist::1000-5e+10          230     41.52%    100.00% # Distribution of time spent in the clock gated state
system.switch_cpus2.pwrStateClkGateDist::min_value          501                       # Distribution of time spent in the clock gated state
system.switch_cpus2.pwrStateClkGateDist::max_value    821654000                       # Distribution of time spent in the clock gated state
system.switch_cpus2.pwrStateClkGateDist::total          554                       # Distribution of time spent in the clock gated state
system.switch_cpus2.pwrStateResidencyTicks::ON 499673194676                       # Cumulative time (in ticks) in various power states
system.switch_cpus2.pwrStateResidencyTicks::CLK_GATED   5149764824                       # Cumulative time (in ticks) in various power states
system.switch_cpus2.numCycles               999346897                       # number of cpu cycles simulated
system.switch_cpus2.numWorkItemsStarted             0                       # number of work items this cpu started
system.switch_cpus2.numWorkItemsCompleted            0                       # number of work items this cpu completed
system.switch_cpus2.fetch.icacheStallCycles     45646792                       # Number of cycles fetch is stalled on an Icache miss
system.switch_cpus2.fetch.Insts             590194339                       # Number of instructions fetch has processed
system.switch_cpus2.fetch.Branches          109986061                       # Number of branches that fetch encountered
system.switch_cpus2.fetch.predictedBranches     64377107                       # Number of branches that fetch has predicted taken
system.switch_cpus2.fetch.Cycles            897368371                       # Number of cycles fetch has run and was not squashing or blocked
system.switch_cpus2.fetch.SquashCycles       10672836                       # Number of cycles fetch has spent squashing
system.switch_cpus2.fetch.TlbCycles             64372                       # Number of cycles fetch has spent waiting for tlb
system.switch_cpus2.fetch.MiscStallCycles        57106                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs
system.switch_cpus2.fetch.PendingTrapStallCycles       360197                       # Number of stall cycles due to pending traps
system.switch_cpus2.fetch.PendingQuiesceStallCycles       237831                       # Number of stall cycles due to pending quiesce instructions
system.switch_cpus2.fetch.IcacheWaitRetryStallCycles        81394                       # Number of stall cycles due to full MSHR
system.switch_cpus2.fetch.CacheLines        194695176                       # Number of cache lines fetched
system.switch_cpus2.fetch.IcacheSquashes       330060                       # Number of outstanding Icache misses that were squashed
system.switch_cpus2.fetch.ItlbSquashes           1343                       # Number of outstanding ITLB misses that were squashed
system.switch_cpus2.fetch.rateDist::samples    949152481                       # Number of instructions fetched each cycle (Total)
system.switch_cpus2.fetch.rateDist::mean     0.813791                       # Number of instructions fetched each cycle (Total)
system.switch_cpus2.fetch.rateDist::stdev     1.190045                       # Number of instructions fetched each cycle (Total)
system.switch_cpus2.fetch.rateDist::underflows            0      0.00%      0.00% # Number of instructions fetched each cycle (Total)
system.switch_cpus2.fetch.rateDist::0       592348851     62.41%     62.41% # Number of instructions fetched each cycle (Total)
system.switch_cpus2.fetch.rateDist::1       125770205     13.25%     75.66% # Number of instructions fetched each cycle (Total)
system.switch_cpus2.fetch.rateDist::2        46458560      4.89%     80.55% # Number of instructions fetched each cycle (Total)
system.switch_cpus2.fetch.rateDist::3       184574865     19.45%    100.00% # Number of instructions fetched each cycle (Total)
system.switch_cpus2.fetch.rateDist::overflows            0      0.00%    100.00% # Number of instructions fetched each cycle (Total)
system.switch_cpus2.fetch.rateDist::min_value            0                       # Number of instructions fetched each cycle (Total)
system.switch_cpus2.fetch.rateDist::max_value            3                       # Number of instructions fetched each cycle (Total)
system.switch_cpus2.fetch.rateDist::total    949152481                       # Number of instructions fetched each cycle (Total)
system.switch_cpus2.fetch.branchRate         0.110058                       # Number of branch fetches per cycle
system.switch_cpus2.fetch.rate               0.590580                       # Number of inst fetches per cycle
system.switch_cpus2.decode.IdleCycles        75615714                       # Number of cycles decode is idle
system.switch_cpus2.decode.BlockedCycles    616915580                       # Number of cycles decode is blocked
system.switch_cpus2.decode.RunCycles        191226362                       # Number of cycles decode is running
system.switch_cpus2.decode.UnblockCycles     60264523                       # Number of cycles decode is unblocking
system.switch_cpus2.decode.SquashCycles       5130302                       # Number of cycles decode is squashing
system.switch_cpus2.decode.BranchResolved     12474909                       # Number of times decode resolved a branch
system.switch_cpus2.decode.BranchMispred       208073                       # Number of times decode detected a branch misprediction
system.switch_cpus2.decode.DecodedInsts     615204246                       # Number of instructions handled by decode
system.switch_cpus2.decode.SquashedInsts     14744118                       # Number of squashed instructions handled by decode
system.switch_cpus2.rename.SquashCycles       5130302                       # Number of cycles rename is squashing
system.switch_cpus2.rename.IdleCycles       118060144                       # Number of cycles rename is idle
system.switch_cpus2.rename.BlockCycles       93560903                       # Number of cycles rename is blocking
system.switch_cpus2.rename.serializeStallCycles    188023696                       # count of cycles rename stalled for serializing inst
system.switch_cpus2.rename.RunCycles        208885551                       # Number of cycles rename is running
system.switch_cpus2.rename.UnblockCycles    335491885                       # Number of cycles rename is unblocking
system.switch_cpus2.rename.RenamedInsts     601744373                       # Number of instructions processed by rename
system.switch_cpus2.rename.SquashedInsts      1041137                       # Number of squashed instructions processed by rename
system.switch_cpus2.rename.ROBFullEvents      4319330                       # Number of times rename has blocked due to ROB full
system.switch_cpus2.rename.IQFullEvents         49373                       # Number of times rename has blocked due to IQ full
system.switch_cpus2.rename.LQFullEvents         26936                       # Number of times rename has blocked due to LQ full
system.switch_cpus2.rename.SQFullEvents     305805772                       # Number of times rename has blocked due to SQ full
system.switch_cpus2.rename.RenamedOperands    460505293                       # Number of destination operands rename has renamed
system.switch_cpus2.rename.RenameLookups   3052829012                       # Number of register rename lookups that rename has made
system.switch_cpus2.rename.int_rename_lookups    868020108                       # Number of integer rename lookups
system.switch_cpus2.rename.fp_rename_lookups         7039                       # Number of floating rename lookups
system.switch_cpus2.rename.CommittedMaps    424681703                       # Number of HB maps that are committed
system.switch_cpus2.rename.UndoneMaps        35823580                       # Number of HB maps that are undone due to squashing
system.switch_cpus2.rename.serializingInsts      7463367                       # count of serializing insts renamed
system.switch_cpus2.rename.tempSerializingInsts      6649844                       # count of temporary serializing insts renamed
system.switch_cpus2.rename.skidInsts        123944412                       # count of insts added to the skid buffer
system.switch_cpus2.memDep0.insertedLoads     74219013                       # Number of loads inserted to the mem dependence unit.
system.switch_cpus2.memDep0.insertedStores    218866832                       # Number of stores inserted to the mem dependence unit.
system.switch_cpus2.memDep0.conflictingLoads     13275952                       # Number of conflicting loads.
system.switch_cpus2.memDep0.conflictingStores      3886502                       # Number of conflicting stores.
system.switch_cpus2.iq.iqInstsAdded         577285294                       # Number of instructions added to the IQ (excludes non-spec)
system.switch_cpus2.iq.iqNonSpecInstsAdded     14788459                       # Number of non-speculative instructions added to the IQ
system.switch_cpus2.iq.iqInstsIssued        583729917                       # Number of instructions issued
system.switch_cpus2.iq.iqSquashedInstsIssued      2368955                       # Number of squashed instructions issued
system.switch_cpus2.iq.iqSquashedInstsExamined     23056658                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.switch_cpus2.iq.iqSquashedOperandsExamined     74707891                       # Number of squashed operands that are examined and possibly removed from graph
system.switch_cpus2.iq.iqSquashedNonSpecRemoved       296772                       # Number of squashed non-spec instructions that were removed
system.switch_cpus2.iq.issued_per_cycle::samples    949152481                       # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::mean     0.615001                       # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::stdev     0.874469                       # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::0    566574521     59.69%     59.69% # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::1    227734795     23.99%     83.69% # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::2    111612354     11.76%     95.45% # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::3     40153149      4.23%     99.68% # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::4      3077343      0.32%    100.00% # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::5          319      0.00%    100.00% # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::6            0      0.00%    100.00% # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::7            0      0.00%    100.00% # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::8            0      0.00%    100.00% # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::max_value            5                       # Number of insts issued each cycle
system.switch_cpus2.iq.issued_per_cycle::total    949152481                       # Number of insts issued each cycle
system.switch_cpus2.iq.fu_full::No_OpClass            0      0.00%      0.00% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::IntAlu       35900643     16.08%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::IntMult            13      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::IntDiv              0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::FloatAdd            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::FloatCmp            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::FloatCvt            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::FloatMult            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::FloatDiv            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::FloatSqrt            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdAdd             0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdAddAcc            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdAlu             0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdCmp             0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdCvt             0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdMisc            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdMult            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdMultAcc            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdShift            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdShiftAcc            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdSqrt            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdFloatAdd            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdFloatAlu            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdFloatCmp            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdFloatCvt            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdFloatDiv            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdFloatMisc            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdFloatMult            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdFloatMultAcc            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::SimdFloatSqrt            0      0.00%     16.08% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::MemRead      20741747      9.29%     25.37% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::MemWrite    166607849     74.63%    100.00% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::IprAccess            0      0.00%    100.00% # attempts to use FU when none available
system.switch_cpus2.iq.fu_full::InstPrefetch            0      0.00%    100.00% # attempts to use FU when none available
system.switch_cpus2.iq.FU_type_0::No_OpClass          326      0.00%      0.00% # Type of FU issued
system.switch_cpus2.iq.FU_type_0::IntAlu    295475261     50.62%     50.62% # Type of FU issued
